Company,TypeName,Ram,Weight,Price,TouchScreen,Ips,Ppi,Cpu_brand,HDD,SSD,Gpu_brand,Os
Lenovo,Gaming,4,2.4,10.8823158,0,1,141.2119981,Intel Core i7,1000,0,Nvidia,Windows
Acer,Gaming,16,4.2,11.71579055,0,1,127.3356746,Intel Core i7,1000,256,Nvidia,Windows
Dell,Gaming,8,2.62,10.86820267,0,0,141.2119981,Intel Core i5,0,256,Nvidia,Windows
Asus,Gaming,8,2.24,11.17523937,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,Windows
Vero,Notebook,4,1.22,9.288274273,0,0,157.3505121,Other Intel Processor,0,0,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.37,11.56134985,1,1,165.6321181,Intel Core i7,0,512,Intel,Windows
Lenovo,2 in 1 Convertible,8,2.08,10.8414521,1,0,141.2119981,Intel Core i5,0,256,AMD,Windows
Apple,Ultrabook,8,0.92,11.03603739,0,1,226.4155472,Other Intel Processor,0,0,Intel,Mac
Lenovo,2 in 1 Convertible,8,1.42,11.72918457,1,1,209.8006829,Intel Core i5,0,256,Intel,Windows
Asus,Notebook,4,1.63,9.6760046,0,0,111.9352036,Other Intel Processor,0,0,Intel,Windows
Dell,Notebook,8,1.95,10.67259527,0,0,100.4546699,Intel Core i5,0,128,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.38,11.18267988,1,1,158.4825302,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,8,2,10.58085895,0,0,141.2119981,Intel Core i3,0,256,AMD,Windows
HP,Workstation,8,3.14,11.6083981,0,0,141.2119981,Intel Core i7,0,256,Nvidia,Windows
Asus,Notebook,8,2.37,10.97771698,0,0,141.2119981,Intel Core i5,0,256,Intel,Windows
Dell,Ultrabook,8,1.29,11.28811452,0,0,165.6321181,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,8,2.06,11.4423605,1,0,282.4239962,Intel Core i5,0,256,Nvidia,Windows
Dell,Netbook,4,1.63,10.58760206,0,0,135.0942112,Other Intel Processor,0,128,Intel,Windows
HP,Netbook,8,1.26,11.21190037,0,0,125.367428,Intel Core i5,0,256,Intel,Windows
Toshiba,Notebook,4,2.1,10.63485495,0,0,100.4546699,Intel Core i5,500,0,Intel,Windows
HP,Notebook,8,2.04,10.41969228,0,0,100.4546699,AMD Processor,2000,0,AMD,Windows
Dell,Gaming,16,2.62,11.40151468,0,0,282.4239962,Intel Core i7,0,512,Nvidia,Windows
Lenovo,Notebook,4,2.4,10.38737929,0,0,141.2119981,Intel Core i5,1000,0,Nvidia,Windows
HP,Gaming,12,3.74,11.4423605,0,1,127.3356746,Intel Core i7,1000,0,AMD,Windows
MSI,Gaming,16,2.9,11.76501559,0,0,127.3356746,Intel Core i7,1000,512,Nvidia,Windows
Samsung,Ultrabook,8,0.81,11.28811452,0,0,165.6321181,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,8,1.98,10.84353544,0,0,141.2119981,Intel Core i7,1000,0,Nvidia,Windows
Dell,Notebook,8,2.18,10.64735344,0,0,141.2119981,Intel Core i5,0,256,AMD,Windows
Lenovo,Ultrabook,8,1.32,11.50335501,0,0,157.3505121,Intel Core i7,0,256,Intel,Windows
Razer,Ultrabook,16,1.29,11.47054726,1,1,352.4651472,Intel Core i7,0,512,Intel,Windows
HP,Netbook,4,1.23,9.928804361,0,0,135.0942112,Other Intel Processor,0,0,Intel,Others
Dell,Gaming,16,4.36,11.80161302,0,1,127.3356746,Intel Core i7,1000,128,Nvidia,Windows
Dell,Notebook,4,1.76,10.60227878,0,0,111.9352036,Intel Core i5,500,0,Intel,Windows
Lenovo,Notebook,4,2.1,10.16976231,0,0,100.4546699,Intel Core i3,500,0,Intel,Windows
Toshiba,Ultrabook,4,1.25,10.969494,0,0,111.9352036,Intel Core i5,0,128,Intel,Windows
Lenovo,Ultrabook,8,1.13,11.79920696,0,1,157.3505121,Intel Core i7,0,512,Intel,Windows
MSI,Gaming,8,2.4,11.06480418,0,0,141.2119981,Intel Core i5,0,256,Nvidia,Windows
Lenovo,Ultrabook,8,1.13,11.51192496,0,1,157.3505121,Intel Core i5,0,0,Intel,Windows
Toshiba,Notebook,4,1.75,10.18816712,0,0,111.9352036,Other Intel Processor,0,128,Intel,Windows
Asus,2 in 1 Convertible,8,1.1,11.18932933,1,0,165.6321181,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,1.76,10.34717287,0,0,111.9352036,Intel Core i3,500,0,Intel,Windows
Acer,Netbook,4,1.35,9.847678816,0,1,135.0942112,Other Intel Processor,0,0,Intel,Others
Acer,Notebook,8,1.5,10.4036663,0,1,157.3505121,Intel Core i3,0,128,Intel,Windows
Razer,Gaming,32,3.49,12.58788256,1,0,254.6713491,Intel Core i7,0,512,Nvidia,Windows
Lenovo,Ultrabook,16,1.1,11.62477735,0,1,209.8006829,Intel Core i7,0,512,Intel,Windows
Asus,Notebook,4,2.1,10.22746491,0,0,141.2119981,Intel Core i5,1000,0,Nvidia,Others
Lenovo,Notebook,8,1.7,11.05390261,0,0,157.3505121,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,8,1.32,11.38409159,0,1,157.3505121,Intel Core i5,0,256,Intel,Windows
Dell,Gaming,16,3.21,11.90383371,0,0,141.2119981,Intel Core i7,1000,256,Nvidia,Windows
Asus,Gaming,16,2.9,11.76667054,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,Windows
Toshiba,Notebook,4,2,10.48134509,0,0,100.4546699,Intel Core i3,500,0,Intel,Windows
Lenovo,Notebook,4,1.5,9.759386209,0,0,111.9352036,Other Intel Processor,0,0,Intel,Others
Asus,Notebook,8,2.3,10.35568356,0,0,141.2119981,Intel Core i5,128,0,Intel,Windows
Asus,Gaming,16,2.73,11.47054726,0,0,127.3356746,Intel Core i7,1000,512,Nvidia,Windows
Dell,Gaming,32,4.42,12.00593479,0,1,127.3356746,Intel Core i7,1000,512,Nvidia,Windows
HP,Notebook,8,2.63,10.78900563,0,0,106.1130621,Intel Core i5,1000,0,Nvidia,Windows
Dell,Notebook,8,2.18,10.54642998,0,0,100.4546699,Intel Core i5,0,128,Intel,Windows
HP,Ultrabook,8,1.54,11.50925474,0,0,157.3505121,Intel Core i7,0,512,Intel,Windows
Dell,Notebook,4,2.18,10.58085895,0,0,141.2119981,Intel Core i7,0,256,AMD,Windows
HP,2 in 1 Convertible,4,1.4,10.39718329,1,0,135.0942112,Other Intel Processor,0,0,Intel,Others
Asus,Ultrabook,8,1.45,10.90898405,0,1,165.6321181,Intel Core i5,0,512,Nvidia,Windows
HP,2 in 1 Convertible,8,1.28,11.70617509,1,0,165.6321181,Intel Core i5,0,256,Intel,Windows
HP,Ultrabook,8,1.54,11.26721724,0,0,157.3505121,Intel Core i7,0,512,Intel,Windows
HP,Notebook,4,1.86,9.6760046,0,0,100.4546699,Other Intel Processor,0,128,Intel,Others
Asus,Gaming,16,2.1,11.52464374,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,Windows
Dell,Notebook,8,2.83,10.73829053,0,0,127.3356746,Intel Core i7,1000,0,AMD,Others
Lenovo,Ultrabook,8,1.96,11.52674789,0,1,157.3505121,Intel Core i7,0,256,Nvidia,Windows
Asus,Notebook,8,2.3,10.64378927,0,1,141.2119981,Intel Core i7,0,256,Nvidia,Windows
Dell,Notebook,8,1.9,10.82674595,0,0,141.2119981,Intel Core i5,0,128,Intel,Windows
Asus,Notebook,4,2,10.08258391,0,0,100.4546699,Other Intel Processor,1000,0,Intel,Windows
HP,2 in 1 Convertible,8,1.28,11.82293286,1,0,165.6321181,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,8,1.62,10.45099374,1,0,165.6321181,Intel Core i5,1000,0,Intel,Windows
Lenovo,Notebook,4,2.2,10.12616379,0,0,141.2119981,Intel Core i3,1000,0,Intel,Others
Lenovo,Notebook,8,2.3,10.72157355,0,1,141.2119981,Intel Core i5,1000,0,Intel,Windows
HP,Notebook,8,1.84,11.18267988,0,0,141.2119981,Intel Core i5,0,256,AMD,Windows
Toshiba,Notebook,4,1.05,11.13407502,0,0,165.6321181,Intel Core i5,0,128,Intel,Windows
Lenovo,Gaming,8,2.5,10.90017342,0,1,141.2119981,Intel Core i5,1000,0,Nvidia,Others
Dell,Ultrabook,16,1.29,11.68979217,1,0,276.0535301,Intel Core i7,0,512,Intel,Windows
HP,Notebook,4,2.07,10.78900563,0,0,141.2119981,Intel Core i5,500,0,Intel,Windows
Toshiba,Ultrabook,8,1.2,10.97407067,0,0,117.8265301,Intel Core i5,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.37,11.55114568,1,1,165.6321181,Intel Core i7,0,256,Intel,Windows
Acer,Notebook,8,1.56,10.78017555,0,1,157.3505121,Intel Core i5,0,256,Intel,Windows
Dell,Workstation,8,2.23,11.45880544,0,0,141.2119981,Intel Core i7,1000,0,Nvidia,Windows
Lenovo,Notebook,4,2.38,10.93685707,0,0,100.4546699,Intel Core i5,500,0,Intel,Windows
Lenovo,Notebook,4,2.2,10.14726162,0,0,141.2119981,Intel Core i3,1000,0,AMD,Others
Toshiba,Notebook,8,2,11.21118017,0,1,141.2119981,Intel Core i7,0,256,Intel,Windows
Lenovo,Notebook,4,1.44,10.57543153,0,1,165.6321181,Intel Core i3,0,180,Intel,Windows
Samsung,Ultrabook,16,1.23,11.49796126,0,0,146.860478,Intel Core i7,0,256,Nvidia,Windows
Dell,Ultrabook,8,1.6,11.40804483,0,0,176.2325736,Intel Core i7,0,256,Intel,Windows
Asus,Notebook,4,2,9.96449738,0,0,100.4546699,Other Intel Processor,1000,0,Intel,Others
Xiaomi,Ultrabook,8,1.28,10.81610756,0,1,165.6321181,Intel Core i5,0,256,Nvidia,Windows
Dell,Notebook,4,2.18,10.79174911,0,0,141.2119981,Intel Core i5,1000,128,Nvidia,Windows
HP,Notebook,4,2.04,10.70777173,0,0,141.2119981,Intel Core i5,0,256,Intel,Windows
HP,2 in 1 Convertible,4,1.28,11.41394456,1,0,165.6321181,Intel Core i5,0,256,Intel,Windows
HP,2 in 1 Convertible,4,2.3,10.50468785,1,0,100.4546699,Intel Core i5,500,0,Intel,Windows
Asus,Notebook,4,1.65,9.827763506,0,0,111.1413369,Other Intel Processor,0,0,Intel,Windows
Lenovo,Notebook,8,2.2,10.48134509,0,1,141.2119981,Intel Core i7,1000,0,Nvidia,Windows
Dell,Notebook,4,2.2,9.88635767,0,0,100.4546699,Other Intel Processor,500,0,Intel,Windows
HP,2 in 1 Convertible,4,1.28,11.47054726,1,0,165.6321181,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,2.18,10.09739572,0,0,100.4546699,Intel Core i3,1000,0,AMD,Others
Asus,Gaming,12,2.2,11.19805405,0,0,127.3356746,Intel Core i5,1000,128,Nvidia,Windows
Acer,Netbook,4,1.25,9.669293165,0,1,135.0942112,Other Intel Processor,0,0,Intel,Others
Lenovo,Notebook,4,2.8,9.913097231,0,0,106.1130621,AMD Processor,500,0,AMD,Windows
HP,Notebook,4,1.95,11.11838843,0,0,157.3505121,Intel Core i5,0,128,Intel,Windows
HP,2 in 1 Convertible,16,1.42,11.219074,1,0,276.0535301,Intel Core i7,0,256,Intel,Windows
Samsung,Ultrabook,8,1.17,11.41335615,0,0,146.860478,Intel Core i7,0,256,Intel,Windows
Lenovo,Ultrabook,8,1.32,11.47054726,0,1,157.3505121,Intel Core i5,0,256,Intel,Windows
MSI,Gaming,16,2.43,11.85749852,0,1,254.6713491,Intel Core i7,2000,512,Nvidia,Windows
Toshiba,Notebook,8,1.05,11.2719743,0,0,165.6321181,Intel Core i5,0,256,Intel,Windows
Dell,Gaming,8,2.62,10.80966977,0,0,141.2119981,Intel Core i7,1000,0,Nvidia,Others
HP,Notebook,8,2.04,10.77795579,0,0,141.2119981,Intel Core i7,1000,0,Nvidia,Windows
Dell,Notebook,4,2.18,10.39555595,0,0,100.4546699,Intel Core i3,1000,0,AMD,Windows
Dell,Notebook,8,1.9,10.81610756,0,0,141.2119981,Intel Core i5,500,0,Intel,Windows
Dell,2 in 1 Convertible,8,1.24,11.58299213,1,0,276.0535301,Intel Core i7,0,512,Intel,Windows
Asus,Gaming,32,3.58,11.12939483,0,1,127.3356746,Intel Core i7,0,512,Nvidia,Windows
Dell,2 in 1 Convertible,16,1.22,11.38348535,1,0,165.6321181,Intel Core i7,0,256,Intel,Windows
Lenovo,Ultrabook,8,1.13,11.60066817,0,1,157.3505121,Intel Core i7,0,0,Intel,Windows
Lenovo,Notebook,8,1.95,11.55778513,0,1,141.2119981,Intel Core i5,0,512,Intel,Windows
LG,Ultrabook,16,1.08,11.62477735,1,1,141.2119981,Intel Core i7,0,512,Intel,Windows
HP,Netbook,8,1.26,11.27738337,0,0,176.2325736,Intel Core i7,0,512,Intel,Windows
Acer,Notebook,4,2.2,9.858883415,0,1,141.2119981,Other Intel Processor,0,0,Intel,Others
Lenovo,Notebook,8,2.6,10.64632735,0,1,141.2119981,Intel Core i5,1000,128,Nvidia,Windows
LG,Ultrabook,8,0.98,11.52464374,1,1,157.3505121,Intel Core i7,0,512,Intel,Windows
Dell,Notebook,8,1.6,11.06979587,0,0,157.3505121,Intel Core i5,0,256,Intel,Windows
HP,Ultrabook,8,1.09,12.01471842,1,0,352.4651472,Other Intel Processor,0,240,Intel,Windows
Lenovo,Notebook,6,2.2,10.64632735,0,0,141.2119981,Intel Core i7,0,256,Nvidia,Windows
HP,Notebook,8,2.04,10.90212825,0,0,141.2119981,Intel Core i7,0,256,Nvidia,Windows
Acer,Notebook,4,2.4,10.18816712,0,0,141.2119981,Intel Core i3,1000,0,Intel,Windows
Lenovo,Notebook,4,1.44,10.75661865,0,0,165.6321181,Intel Core i5,0,128,Intel,Windows
HP,Notebook,8,1.49,10.84249431,0,0,165.6321181,Intel Core i5,0,256,Intel,Windows
MSI,Gaming,16,2.7,11.35269474,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,Windows
Dell,Gaming,16,2.6,11.18267988,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,Windows
MSI,Gaming,8,2.2,10.99656463,0,0,141.2119981,Intel Core i5,1000,128,Nvidia,Windows
Dell,Notebook,4,2.18,10.50496527,0,0,100.4546699,Intel Core i5,1000,0,AMD,Windows
HP,Ultrabook,8,1.84,11.1433625,0,0,141.2119981,Intel Core i7,0,256,AMD,Windows
HP,Ultrabook,8,1.39,11.0222083,1,0,276.0535301,Intel Core i7,0,256,Intel,Windows
Toshiba,Notebook,16,2.4,11.5638847,0,1,141.2119981,Intel Core i7,0,256,Nvidia,Windows
Lenovo,2 in 1 Convertible,8,1.37,11.48489629,1,1,165.6321181,Intel Core i5,0,512,Intel,Windows
Dell,Notebook,4,1.95,10.56846856,0,0,100.4546699,Intel Core i5,500,0,Intel,Windows
Lenovo,Ultrabook,8,1.36,11.38409159,0,1,176.2325736,Intel Core i7,0,256,Intel,Windows
HP,Notebook,8,2.31,11.03603739,0,0,141.2119981,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,2.18,10.53808986,0,0,100.4546699,Intel Core i5,1000,0,Intel,Windows
HP,Notebook,4,1.95,11.0222083,0,0,111.9352036,Intel Core i5,500,0,Intel,Windows
Lenovo,Notebook,4,2.2,9.708902303,0,0,100.4546699,Other Intel Processor,1000,0,Intel,Windows
HP,Ultrabook,4,1.26,11.34010804,0,0,176.2325736,Intel Core i5,500,0,Intel,Windows
HP,Notebook,4,1.86,9.641641634,0,0,100.4546699,Other Intel Processor,1000,0,Intel,Others
Lenovo,2 in 1 Convertible,16,1.3,11.47054726,1,1,276.0535301,Intel Core i7,0,1000,Intel,Windows
Toshiba,Notebook,4,1.47,10.98316164,0,1,157.3505121,Intel Core i5,0,128,Intel,Windows
HP,Netbook,8,1.26,11.39554095,0,0,176.2325736,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,2.18,10.30099468,0,0,100.4546699,Intel Core i3,1000,0,Intel,Windows
MSI,Gaming,8,2.2,11.06480418,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,Windows
Dell,Ultrabook,8,1.36,11.3774026,0,0,157.3505121,Intel Core i5,0,256,Intel,Windows
Dell,Gaming,16,4.36,11.89782208,0,0,169.7808994,Intel Core i7,1000,512,Nvidia,Windows
HP,Gaming,8,2.75,11.219074,0,1,127.3356746,Intel Core i5,1000,128,Nvidia,Windows
Asus,Notebook,4,2.8,10.24843803,0,0,106.1130621,Other Intel Processor,1000,0,Nvidia,Windows
Acer,Notebook,4,2.23,10.4036663,0,0,100.4546699,Intel Core i5,500,0,Intel,Windows
Toshiba,Notebook,8,2.2,10.99575173,0,0,100.4546699,Intel Core i5,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.1,11.14491104,1,1,194.9475372,Other Intel Processor,0,256,Intel,Windows
Lenovo,Gaming,16,2.5,10.8823158,0,1,141.2119981,AMD Processor,1000,512,AMD,Windows
Dell,Ultrabook,8,1.36,11.27007419,1,0,176.2325736,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,8,2.2,10.50497986,0,0,141.2119981,Intel Core i7,1000,0,Nvidia,Others
Dell,Notebook,4,2.36,10.46628456,0,0,106.1130621,Intel Core i3,1000,0,AMD,Windows
Acer,Notebook,4,1.68,9.830632948,0,0,111.9352036,Other Intel Processor,0,0,Intel,Others
HP,Workstation,8,2,11.69380198,0,1,141.2119981,Intel Core i7,0,8,Nvidia,Windows
Dell,Ultrabook,8,1.36,11.45711673,0,0,157.3505121,Intel Core i7,0,256,Intel,Windows
Toshiba,Notebook,8,1.2,11.26175274,0,0,165.6321181,Intel Core i5,0,256,Intel,Windows
Asus,2 in 1 Convertible,8,1.2,11.03087387,0,0,176.2325736,Other Intel Processor,0,0,Intel,Others
Lenovo,Ultrabook,8,1.7,11.28141434,0,1,157.3505121,Intel Core i7,0,256,Intel,Windows
Dell,Gaming,16,4.36,12.03198779,0,1,254.6713491,Intel Core i7,1000,512,Nvidia,Windows
Dell,2 in 1 Convertible,8,1.24,11.52464374,1,0,165.6321181,Intel Core i5,0,256,Intel,Windows
HP,2 in 1 Convertible,4,1.45,10.62842406,1,0,135.0942112,Other Intel Processor,0,256,Intel,Windows
Dell,Ultrabook,8,1.3,11.12075716,0,0,276.0535301,Intel Core i7,0,256,Intel,Windows
Acer,2 in 1 Convertible,4,1.25,9.93914037,1,1,135.0942112,Other Intel Processor,0,0,Intel,Others
Toshiba,Notebook,8,1.2,11.31184669,0,0,165.6321181,Intel Core i5,0,256,Intel,Windows
Lenovo,Ultrabook,8,1.36,11.44863011,0,1,176.2325736,Intel Core i5,0,256,Intel,Windows
Acer,Notebook,12,2.4,10.89227605,0,0,141.2119981,Intel Core i5,1000,128,Nvidia,Windows
Toshiba,Ultrabook,8,1.1,11.46553193,1,0,176.2325736,Intel Core i7,0,512,Intel,Windows
HP,Notebook,8,2.04,10.71667123,0,0,100.4546699,Intel Core i5,1000,0,Nvidia,Windows
Dell,Notebook,4,2.25,10.11893088,0,0,100.4546699,Intel Core i3,1000,0,AMD,Others
Dell,Notebook,4,1.9,10.69094441,0,0,100.4546699,Intel Core i5,500,0,Intel,Windows
HP,Notebook,4,2.04,10.50497986,0,0,141.2119981,Intel Core i3,500,0,Intel,Windows
Dell,Gaming,32,4.42,12.03040125,0,1,127.3356746,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Notebook,6,2.4,10.51947287,0,0,141.2119981,Intel Core i5,0,256,Nvidia,Windows
Dell,2 in 1 Convertible,16,1.22,11.52464374,1,0,276.0535301,Intel Core i7,0,512,Intel,Windows
Dell,Ultrabook,8,1.5,11.55778003,1,0,209.8006829,Intel Core i7,0,256,Intel,Windows
Dell,Gaming,32,4.42,11.91293572,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,Windows
Toshiba,Notebook,8,1.95,11.04883074,0,0,157.3505121,Intel Core i5,0,256,Intel,Windows
Asus,Gaming,16,2.73,11.60110732,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,Windows
HP,Notebook,8,2.04,10.86209267,0,1,141.2119981,Intel Core i5,1000,128,Nvidia,Windows
Lenovo,Notebook,4,1.7,10.88531431,0,0,111.9352036,Intel Core i5,0,0,Intel,Windows
Asus,2 in 1 Convertible,16,2.3,11.47054726,1,0,282.4239962,Intel Core i7,2000,512,Nvidia,Windows
HP,Notebook,6,2.04,10.3368635,0,0,100.4546699,Intel Core i7,1000,0,Intel,Windows
Asus,Gaming,16,2.99,11.4423605,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,Windows
Dell,2 in 1 Convertible,12,2.19,11.14491104,1,1,141.2119981,Intel Core i7,0,512,Intel,Windows
Toshiba,Notebook,4,1.2,11.06146249,0,0,165.6321181,Intel Core i5,0,128,Intel,Windows
Lenovo,Notebook,6,2.2,10.28365947,0,0,141.2119981,AMD Processor,0,256,AMD,Windows
Fujitsu,Notebook,4,2.3,10.45099374,0,0,100.4546699,Intel Core i5,0,256,Intel,Windows
Toshiba,Notebook,4,1.75,10.79448509,0,0,111.9352036,Intel Core i5,500,0,Intel,Windows
Dell,Notebook,4,2.25,10.37082262,0,0,100.4546699,Intel Core i5,500,0,AMD,Windows
HP,Notebook,8,2.04,10.66764477,0,0,141.2119981,Intel Core i5,1000,0,Intel,Windows
Lenovo,Gaming,8,2.5,11.05642892,0,1,141.2119981,Intel Core i7,1000,128,Nvidia,Windows
Dell,Notebook,8,2.36,10.59430001,0,0,100.4546699,Intel Core i7,1000,0,AMD,Windows
Dell,Notebook,8,1.6,10.99575173,0,0,157.3505121,Intel Core i5,0,128,Intel,Windows
HP,Netbook,8,0.97,11.52937188,0,0,176.2325736,Other Intel Processor,0,512,Intel,Windows
HP,Notebook,4,2.1,10.18816712,0,0,141.2119981,Intel Core i3,1000,128,AMD,Windows
Lenovo,Notebook,4,1.9,9.576276649,0,0,100.4546699,Other Intel Processor,0,128,Intel,Others
Lenovo,Notebook,8,2.3,11.18267988,0,0,141.2119981,Intel Core i5,0,256,Intel,Windows
Dell,2 in 1 Convertible,8,1.68,10.76565826,1,0,165.6321181,Intel Core i5,0,256,Intel,Windows
Asus,Notebook,8,1.4,11.02307825,0,0,276.0535301,Intel Core i5,0,256,Intel,Windows
HP,Ultrabook,8,1.11,11.18267988,1,1,165.6321181,Intel Core i7,0,256,Intel,Windows
Acer,Notebook,4,2.4,9.915732279,0,0,100.4546699,Other Intel Processor,500,0,Intel,Windows
Asus,Gaming,16,2.5,11.47054726,0,0,141.2119981,Intel Core i7,1000,256,Nvidia,Windows
HP,Ultrabook,8,1.48,11.62000179,0,0,157.3505121,Intel Core i7,0,512,Intel,Windows
Acer,Gaming,8,2.7,11.11442803,0,1,141.2119981,Intel Core i7,1000,128,Nvidia,Windows
HP,Notebook,8,1.34,11.05642892,0,1,165.6321181,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,2.18,10.28000983,0,0,100.4546699,Intel Core i3,0,128,Intel,Windows
HP,Notebook,4,1.64,10.63357207,0,0,111.9352036,Intel Core i5,500,0,Intel,Windows
Toshiba,Notebook,4,1.2,11.06146249,0,0,165.6321181,Intel Core i5,0,128,Intel,Windows
HP,Notebook,4,1.48,10.97861739,0,0,111.9352036,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,1.95,11.06979587,0,0,157.3505121,Intel Core i5,0,256,Intel,Windows
HP,Ultrabook,8,1.43,11.25418997,0,0,157.3505121,Intel Core i7,0,256,Intel,Windows
HP,Notebook,8,1.64,10.93140146,0,0,157.3505121,Intel Core i5,0,256,Nvidia,Windows
HP,Notebook,4,1.64,10.50351894,0,0,111.9352036,Intel Core i3,500,0,Intel,Windows
Dell,Gaming,8,2.65,10.83096982,0,0,141.2119981,Intel Core i5,0,0,Nvidia,Windows
HP,Ultrabook,4,1.26,11.31444916,0,0,176.2325736,Intel Core i5,500,0,Intel,Windows
HP,Notebook,4,1.48,11.34705032,0,0,157.3505121,Intel Core i5,0,256,Intel,Windows
HP,Ultrabook,8,1.54,11.51841585,0,0,157.3505121,Intel Core i7,0,256,Intel,Windows
HP,Notebook,4,1.49,10.66017275,0,0,117.8265301,Intel Core i3,500,0,Intel,Windows
Toshiba,Notebook,8,1.5,11.07393666,0,0,117.8265301,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,2.04,10.62193855,0,0,100.4546699,Intel Core i3,0,256,Intel,Windows
Lenovo,Notebook,16,2.4,11.97120463,0,1,254.6713491,Intel Core i7,0,512,Nvidia,Windows
Toshiba,Notebook,8,1.47,11.28209243,0,1,157.3505121,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.43,11.68486936,0,0,157.3505121,Intel Core i7,0,256,Intel,Windows
Dell,2 in 1 Convertible,4,2.08,10.65514765,1,1,141.2119981,Intel Core i3,1000,0,Intel,Windows
Toshiba,Ultrabook,8,1.2,11.34705032,0,0,165.6321181,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.11,11.0222083,0,1,165.6321181,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.64,11.05342188,0,0,157.3505121,Intel Core i7,0,256,Nvidia,Windows
Dell,Notebook,8,2.09,10.92871023,0,0,141.2119981,Intel Core i5,500,0,Intel,Windows
HP,Ultrabook,4,1.26,11.3273609,0,0,125.367428,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,2.31,11.05642892,0,0,111.9352036,Intel Core i5,500,0,Intel,Windows
HP,Notebook,4,1.95,10.94158521,0,0,111.9352036,Intel Core i5,500,0,Intel,Windows
Dell,Ultrabook,8,1.29,11.36820855,1,0,276.0535301,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,2.63,10.96027735,0,0,127.3356746,Intel Core i5,0,256,Nvidia,Windows
HP,Notebook,4,1.64,10.85594511,0,0,111.9352036,Intel Core i5,0,256,Intel,Windows
Acer,Notebook,6,2.1,9.989276182,0,0,100.4546699,AMD Processor,1000,0,AMD,Windows
MSI,Gaming,8,2.7,11.05878107,0,0,127.3356746,Intel Core i7,1000,128,Nvidia,Windows
HP,Notebook,8,1.95,11.06146249,0,0,157.3505121,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.84,11.089509,0,0,141.2119981,Intel Core i7,0,256,Intel,Windows
HP,Ultrabook,8,1.26,11.18267988,0,0,176.2325736,Intel Core i7,0,256,Intel,Windows
HP,Notebook,4,2.04,10.58491027,0,0,100.4546699,Intel Core i5,500,0,Intel,Windows
Toshiba,Ultrabook,8,1.47,11.42854336,0,1,157.3505121,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,8,2.09,10.94436437,0,0,141.2119981,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.64,10.89377146,0,0,157.3505121,Intel Core i5,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,4,1.8,10.71726172,1,1,141.2119981,Intel Core i7,0,256,Intel,Windows
Vero,Notebook,2,1.45,9.326470843,0,0,111.9352036,Other Intel Processor,0,0,Intel,Windows
Toshiba,Notebook,16,2.4,11.23748812,0,1,141.2119981,Intel Core i7,0,256,Nvidia,Windows
Lenovo,Notebook,8,2.3,10.93172544,0,0,141.2119981,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,1.54,10.88331631,0,0,157.3505121,Intel Core i5,500,0,Intel,Windows
HP,Notebook,8,1.84,11.62684286,0,0,141.2119981,Intel Core i5,500,256,Intel,Windows
HP,Notebook,8,1.43,11.2678982,0,0,157.3505121,Intel Core i5,0,256,Intel,Windows
MSI,Gaming,16,3.78,11.31875437,0,1,127.3356746,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Gaming,16,4.6,11.71186376,0,1,127.3356746,Intel Core i7,1000,128,Nvidia,Windows
